location_id,externalId,authority_name,authorityIdentifier,deviceName,measurement_type,platform_name,platformId,isUntrusted,description,locationInstallationPartner,isChornobylExclusionZone,addressCatuttc,addressPostCode,addressAdminUnitL1,admin_unit_l2,addressAdminUnitL3,addressAdminUnitL4,settlement_name,addressPostTypeName,addressCitytId,street_name,street_number,addressLocatorBuilding,addressDescription,lat,lon,source_file,region_raw,region_key,oblast_name_uk,oblast_name_en,display_region
3715,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32000000020050699,,Україна,Київська область,,,Чорнобиль,місто,9228.0,Чорнобиль-2,,,,51.30387,30.073099,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3716,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32100050120075613,,Україна,Київська область,Вишгородський район,Івaнківськa селищнa громада,Дитятки,село,9240.0,вулиця Чорнобильська,,,,51.10999,30.150319,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3717,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,Київська область,,,Корогод,село,29894.0,Школа,,,,51.274817,30.009007,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3718,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,Київська область,,,Старі Шепеличі,село,29895.0,вулиця Заводська,,,,51.42255,29.94675,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3719,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,Київська область,,,Буряківка,село,29896.0,"ПЗРВ ""Буряківка""",,,,51.334605,29.914661,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3720,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,ВРП-750,,,,51.384208,30.098876,saveecobot_radiation_locations.csv,,,,,
3721,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,БНС,,,,51.398246,30.139068,saveecobot_radiation_locations.csv,,,,,
3722,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Поліське (КПП),,,,51.24149,29.39141,saveecobot_radiation_locations.csv,,,,,
3723,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Старі Соколи,,,,51.125028,29.927981,saveecobot_radiation_locations.csv,,,,,
3724,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,UA32100050690068071,,Україна,Київська область,,,Страхолісся,село,9252.0,Страхолісся,,,,51.107825,30.39792,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3725,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Теремці (КПП),,,,51.237563,30.503289,saveecobot_radiation_locations.csv,,,,,
3726,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Вільча (лісництво),,,,51.36059,29.43974,saveecobot_radiation_locations.csv,,,,,
3727,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Діброва,,,,51.279905,29.68731,saveecobot_radiation_locations.csv,,,,,
3728,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,ВОС-3,,,,51.415065,30.094991,saveecobot_radiation_locations.csv,,,,,
3729,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Красне,,,,51.45463,30.11445,saveecobot_radiation_locations.csv,,,,,
3730,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,АБК-1,,,,51.389049,30.110914,saveecobot_radiation_locations.csv,,,,,
3731,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32000000010085013,,Україна,Київська область,,,Прип'ять,місто,8781.0,ВЗС-2,,,,51.38742,30.104307,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3732,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,ДГС-2,,,,51.391113,30.10289,saveecobot_radiation_locations.csv,,,,,
3733,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,СРТВ,,,,51.39115,30.0981065,saveecobot_radiation_locations.csv,,,,,
3734,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,СВЯП,,,,51.39252,30.097013,saveecobot_radiation_locations.csv,,,,,
3735,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,СВЯП-2,,,,51.37368,30.121368,saveecobot_radiation_locations.csv,,,,,
3736,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Вектор,,,,51.334701,29.942728,saveecobot_radiation_locations.csv,,,,,
3737,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Іловниця,,,,51.178146,30.065137,saveecobot_radiation_locations.csv,,,,,
3738,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Іллінці,,,,51.289966,29.853239,saveecobot_radiation_locations.csv,,,,,
3739,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32000000020050699,,Україна,Київська область,,,Чорнобиль,місто,9228.0,"ДСП ""РУЗОД""",,,,51.273807,30.233251,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3740,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Купувате,,,,51.158458,30.351066,saveecobot_radiation_locations.csv,,,,,
3741,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Відвідний канал,,,,51.372821,30.133668,saveecobot_radiation_locations.csv,,,,,
3742,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Паришів,,,,51.299526,30.329036,saveecobot_radiation_locations.csv,,,,,
3743,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Пожежне ДЕПО,,,,51.393405,30.106683,saveecobot_radiation_locations.csv,,,,,
3744,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,UA32100130010084793,,Україна,Київська область,Вишгородський район,Слaвутицькa міська громада,Славутич,місто,8784.0,Славутич,,,,51.517545,30.750301,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3745,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Янов,,,,51.394218,30.060232,saveecobot_radiation_locations.csv,,,,,
3746,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Буда,,,,51.392849,29.774084,saveecobot_radiation_locations.csv,,,,,
3747,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Глинка,,,,51.236307,29.906507,saveecobot_radiation_locations.csv,,,,,
3748,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,UA32100050090067831,,Україна,Київська область,Вишгородський район,Івaнківськa селищнa громада,Горностайпіль,село,9237.0,Горностайпіль,,,,51.073372,30.258571,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3749,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Нова Красниця,,,,51.393167,29.843748,saveecobot_radiation_locations.csv,,,,,
3750,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,UA32000000000030281,,Україна,Київська область,,,,,,Опачичі,,,,51.206869,30.321476,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3751,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Орджонікідзе,,,,51.161555,29.81828,saveecobot_radiation_locations.csv,,,,,
3752,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Річиця,,,,51.417609,29.849492,saveecobot_radiation_locations.csv,,,,,
3753,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Розсоха,,,,51.163191,29.969586,saveecobot_radiation_locations.csv,,,,,
3754,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Стара Красниця,,,,51.345509,29.844327,saveecobot_radiation_locations.csv,,,,,
3755,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Стара Рудня,,,,51.332606,29.641826,saveecobot_radiation_locations.csv,,,,,
3756,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Стечанка,,,,51.301803,29.92357,saveecobot_radiation_locations.csv,,,,,
3757,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Чапаєвка,,,,51.422152,30.322186,saveecobot_radiation_locations.csv,,,,,
3758,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Черевач,,,,51.218345,30.143008,saveecobot_radiation_locations.csv,,,,,
3759,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Запілля,,,,51.256735,30.117291,saveecobot_radiation_locations.csv,,,,,
3760,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Залісся,,,,51.255917,30.182412,saveecobot_radiation_locations.csv,,,,,
3761,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Квартал,,,,51.385278,29.6175,saveecobot_radiation_locations.csv,,,,,
3762,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,UA32000000000030281,,Україна,Київська область,,,,,,Коцюбинське,,,,51.456499,30.249549,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3763,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Кошівка,,,,51.320794,30.242681,saveecobot_radiation_locations.csv,,,,,
3764,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,КПП Г2,,,,51.458018,29.948988,saveecobot_radiation_locations.csv,,,,,
3765,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Ладижичі,,,,51.253841,30.412401,saveecobot_radiation_locations.csv,,,,,
3766,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,UA32100110160028630,,Україна,Київська область,Вишгородський район,Пoліськa селищнa громада,Максимовичі,село,9566.0,Максимовичі,,,,51.194403,29.617404,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3767,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Марянівка,,,,51.196719,29.485967,saveecobot_radiation_locations.csv,,,,,
3768,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Денисовичі,,,,51.483985,29.709043,saveecobot_radiation_locations.csv,,,,,
3769,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,,,True,,,Україна,,,,,,,Усів,,,,51.47558,30.03378,saveecobot_radiation_locations.csv,,,,,
3770,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32000000010085013,,Україна,Київська область,,,Прип'ять,місто,8781.0,Прип’ять,,,,51.400424,30.065715,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3771,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Чистогалівка,,,,51.355365,30.036733,saveecobot_radiation_locations.csv,,,,,
3772,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32000000000030281,,Україна,Київська область,,,,,,Копачі,,,,51.344642,30.112403,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3773,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Старосілля,,,,51.347751,30.211822,saveecobot_radiation_locations.csv,,,,,
3774,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Машеве,,,,51.488479,30.143369,saveecobot_radiation_locations.csv,,,,,
3775,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,Київська область,,,Буряківка,село,29896.0,Буряківка,,,,51.38222,29.9166,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3776,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Бенівка,,,,51.448249,29.975112,saveecobot_radiation_locations.csv,,,,,
3777,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,UA32000000000030281,,Україна,Київська область,,,,,,озеро Зимовище,,,,51.421925,30.183049,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3778,,"ДСП ""Екоцентр""",40248151.0,,автоматично,"ДСП ""Екоцентр""",24.0,False,Дані збираються через систему ЕкоЗагроза,,True,,,Україна,,,,,,,Нафтобаза,,,,51.398971,30.083173,saveecobot_radiation_locations.csv,,,,,
3779,,,,,автоматично,Європейська система обміну радіологічними даними,23.0,False,Посольство Франції в Україні,,False,UA80000000000093317,,Україна,Київ,,,Київ,місто,2.0,"вулиця Рейтарська, 39",,,,50.45380155,30.50809948,saveecobot_radiation_locations.csv,Київ,kyiv_city,m. Kyiv,Kyiv City,Kyiv City
3780,33049,ЧЕРНІГІВСЬКИЙ ЦГМ,14228824.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA74060070010010511,,Україна,Чернігівська область,Новгород-Сіверський район,Сeмeнівськa міська громада,Семенівка,село,29364.0,Р65 88,,,,52.18889936,32.58309845,saveecobot_radiation_locations.csv,Чернігівська область,chernihiv,Chernihivska oblast,Chernihiv Oblast,Chernihiv Oblast
3781,33058,СУМСЬКИЙ ЦГМ,21121370.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA59100050010097062,,Україна,Сумська область,Шосткинський район,Дpужбівськa міська громада,Дружба,село,27543.0,Дружба,,,,52.0531018,33.94580077,saveecobot_radiation_locations.csv,Сумська область,sumy,Sumska oblast,Sumy Oblast,Sumy Oblast
3782,33067,ВОЛИНСЬКИЙ ЦГМ,20129181.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA07060450280042232,,Україна,Волинська область,Ковельський район,Шaцькa селищнa громада,Світязь,село,3405.0,"Т0315, 100",,,,51.48170103,23.8491991,saveecobot_radiation_locations.csv,Волинська область,volyn,Volynska oblast,Volyn Oblast,Volyn Oblast
3783,33075,ВОЛИНСЬКИЙ ЦГМ,20129181.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA07040030010024333,,Україна,Волинська область,Камінь-Каширський район,Любeшівськa селищнa громада,Любешів,селище,2984.0,"вулиця Бондаренка, 47",,,,51.76670103,25.51669974,saveecobot_radiation_locations.csv,Волинська область,volyn,Volynska oblast,Volyn Oblast,Volyn Oblast
3784,33088,РІВНЕНСЬКИЙ ЦГМ,21084604.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA56080170010061049,,Україна,Рівненська область,Сарненський район,Сapнeнськa міська громада,Сарни,місто,17062.0,вулиця Перемоги 7,,,,51.31359536,26.61249845,saveecobot_radiation_locations.csv,Рівненська область,rivne,Rivnenska oblast,Rivne Oblast,Rivne Oblast
3785,33135,ЧЕРНІГІВСЬКИЙ ЦГМ,14228824.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA74100130010068937,,Україна,Чернігівська область,Чернігівський район,Киїнськa сільська громада,Киїнка,село,24987.0,Киїнка,,,,51.44390464,31.20030103,saveecobot_radiation_locations.csv,Чернігівська область,chernihiv,Chernihivska oblast,Chernihiv Oblast,Chernihiv Oblast
3786,33136,ЧЕРНІГІВСЬКИЙ ЦГМ,14228824.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA74020050010092446,,Україна,Чернігівська область,Корюківський район,Снoвськa міська громада,Сновськ,місто,25056.0,Сновськ,,,,51.80420103,31.95439858,saveecobot_radiation_locations.csv,Чернігівська область,chernihiv,Chernihivska oblast,Chernihiv Oblast,Chernihiv Oblast
3787,33146,ЧЕРНІГІВСЬКИЙ ЦГМ,14228824.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA74060050120088264,,Україна,Чернігівська область,Новгород-Сіверський район,Пoнopницькa селищнa громада,Покошичі,село,24294.0,Покошичі,,,,51.766533,32.959744,saveecobot_radiation_locations.csv,Чернігівська область,chernihiv,Chernihivska oblast,Chernihiv Oblast,Chernihiv Oblast
3788,33156,СУМСЬКИЙ ЦГМ,21121370.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA59100030010033445,,Україна,Сумська область,Шосткинський район,Глухівськa міська громада,Глухів,місто,17192.0,Глухів,,,,51.655528,33.966469,saveecobot_radiation_locations.csv,Сумська область,sumy,Sumska oblast,Sumy Oblast,Sumy Oblast
3789,33173,ВОЛИНСЬКИЙ ЦГМ,20129181.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA07060190010068509,,Україна,Волинська область,Ковельський район,Кoвeльськa міська громада,Ковель,місто,2408.0,вулиця Будищанська 46,,,,51.19779923,24.70669897,saveecobot_radiation_locations.csv,Волинська область,volyn,Volynska oblast,Volyn Oblast,Volyn Oblast
3790,33177,ВОЛИНСЬКИЙ ЦГМ,20129181.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA07020010010041660,,Україна,Волинська область,Володимирський район,Зимнівськa сільська громада,Володимир-Волинський,місто,2407.0,Володимир-Волинський,,,,50.84,24.34779974,saveecobot_radiation_locations.csv,Волинська область,volyn,Volynska oblast,Volyn Oblast,Volyn Oblast
3791,33182,ВОЛИНСЬКИЙ ЦГМ,20129181.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA07040050010044229,,Україна,Волинська область,Камінь-Каширський район,Мaнeвицькa селищнa громада,Маневичі,селище,3093.0,Маневичі,,,,51.28329897,25.51669974,saveecobot_radiation_locations.csv,Волинська область,volyn,Volynska oblast,Volyn Oblast,Volyn Oblast
3792,33187,ВОЛИНСЬКИЙ ЦГМ,20129181.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA07020050180016539,,Україна,Волинська область,Луцький район,Підгaйцівськa сільська громада,Підгайці,село,2484.0,вулиця Дубнівська 36,,,,50.72079897,25.39559845,saveecobot_radiation_locations.csv,Волинська область,volyn,Volynska oblast,Volyn Oblast,Volyn Oblast
3793,33203,ЖИТОМИРСЬКИЙ ЦГМ,13559312.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA18060190010064821,,Україна,Житомирська область,Коростенський район,Олeвськa міська громада,Олевськ,місто,6417.0,"вулиця Промислова, 62",,,,51.21670103,27.63330077,saveecobot_radiation_locations.csv,Житомирська область,zhytomyr,Zhytomyrska oblast,Zhytomyr Oblast,Zhytomyr Oblast
3794,33213,ЖИТОМИРСЬКИЙ ЦГМ,13559312.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA18060170010010060,,Україна,Житомирська область,Коростенський район,Овpуцькa міська громада,Овруч,місто,6297.0,Овруч,,,,51.32890026,28.78360077,saveecobot_radiation_locations.csv,Житомирська область,zhytomyr,Zhytomyrska oblast,Zhytomyr Oblast,Zhytomyr Oblast
3795,33215,ЖИТОМИРСЬКИЙ ЦГМ,13559312.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA18060090010074365,,Україна,Житомирська область,Коростенський район,Ушoмиpськa сільська громада,Коростень,місто,5345.0,"вулиця Василя Стуса, 86",,,,50.95500258,28.61420103,saveecobot_radiation_locations.csv,Житомирська область,zhytomyr,Zhytomyrska oblast,Zhytomyr Oblast,Zhytomyr Oblast
3796,33228,ЦГО,22864480.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA32080230010086797,,Україна,Київська область,Бучанський район,Пісківськa селищнa громада,Пісківка,селище,8965.0,Пісківка,,,,50.69280064,29.58309845,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3797,33231,ЦГО,22864480.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,True,UA32000000020050699,,Україна,Київська область,,,Чорнобиль,місто,9228.0,Чорнобиль,,,,51.26640026,30.22559858,saveecobot_radiation_locations.csv,Київська область,kyiv_oblast,Kyivska oblast,Kyiv Oblast,Kyiv Oblast
3798,33236,ЧЕРНІГІВСЬКИЙ ЦГМ,14228824.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA74100310100045744,,Україна,Чернігівська область,Чернігівський район,Остepськa міська громада,Жуківщина,село,24176.0,Жуківщина,,,,50.95690039,30.9003,saveecobot_radiation_locations.csv,Чернігівська область,chernihiv,Chernihivska oblast,Chernihiv Oblast,Chernihiv Oblast
3799,33246,ЧЕРНІГІВСЬКИЙ ЦГМ,14228824.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA74040250010023991,,Україна,Чернігівська область,Ніжинський район,Ніжинськa міська громада,Ніжин,місто,23786.0,"провулок Серпневий, 12",,,,51.03810103,31.89780077,saveecobot_radiation_locations.csv,Чернігівська область,chernihiv,Chernihivska oblast,Chernihiv Oblast,Chernihiv Oblast
3800,33261,СУМСЬКИЙ ЦГМ,21121370.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA59020070010054283,,Україна,Сумська область,Конотопський район,Кoнoтoпськa міська громада,Конотоп,місто,17194.0,"вулиця Успенсько-Троїцька, 104",,,,51.24079897,33.18719794,saveecobot_radiation_locations.csv,Сумська область,sumy,Sumska oblast,Sumy Oblast,Sumy Oblast
3801,33268,СУМСЬКИЙ ЦГМ,21121370.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA59060110010062596,,Україна,Сумська область,Роменський район,Рoмeнськa міська громада,Ромни,місто,17202.0,Ромни,,,,50.76829897,33.44279807,saveecobot_radiation_locations.csv,Сумська область,sumy,Sumska oblast,Sumy Oblast,Sumy Oblast
3802,33275,СУМСЬКИЙ ЦГМ,21121370.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA59080270010036634,,Україна,Сумська область,Сумський район,Сумськa міська громада,Суми,місто,272.0,Суми,,,,50.85859974,34.74809974,saveecobot_radiation_locations.csv,Сумська область,sumy,Sumska oblast,Sumy Oblast,Sumy Oblast
3803,33287,ЛЬВІВСЬКИЙ РЦГМ,20781838.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA46060390460058008,,Україна,Львівська область,Львівський район,Рава-Руська міська громада,Шабельня,село,12258.0,Шабельня,,,,50.24219755,23.62719974,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
3804,33288,ЛЬВІВСЬКИЙ РЦГМ,20781838.0,,вручну,Український гідрометеорологічний центр,22.0,False,,,False,UA46060190010052224,,Україна,Львівська область,Львівський район,Кам’янка-Бузька міська громада,Кам'янка-Бузька,місто,11946.0,вулиця Федьковича 47,,,,50.11670103,24.35,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
